"2022-11-15 23:07:49pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-black-28-inch-vne98q7y-18', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<table style=""width: 100%;""><tbody><tr><td style=""width: 49.9454%;"">Size &amp; Fit&nbsp;</td><td style=""width: 49.9453%;"">The model (height 6&#39;) is wearing a size&nbsp;</td></tr><tr><td style=""width: 49.9454%;"">Material &amp; Care</td><td style=""width: 49.9453%;""><span style=""color: rgb(65, 65, 65); font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">99% Cotton, 1% Elastane Machine wash</span><br></td></tr></tbody></table>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:07:49', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:24:27pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-blue-28-inch-vne98q7y-20', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<div class=""row""><div class=""col-12 col-md-2""><p><strong>Size &amp; Fit</strong></p><p>Regular Fit</p></div><div class=""col-12 col-md-2""><h5>Material &amp; Care</h5><p>99% Cotton, 1% Elastane</p><p>Machine-wash</p></div><div class=""col-12 col-md-2""><h5>Waist Rise</h5><p>Mid-Rise</p></div><div class=""col-12 col-md-2""><h5>Stretch</h5><p>Stretchable</p></div><div class=""col-12 col-md-2""><h5>Length</h5><p>Regular</p></div><div class=""col-12 col-md-2""><h5>Shade</h5><p>Medium</p></div></div>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:24:27', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:24:27pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 2, '9', NULL, NULL, '2022-11-15 23:24:27') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:24:27pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 6, '55', NULL, NULL, '2022-11-15 23:24:27') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:24:27pm "," update "," UPDATE product_details SET `image` = '28-hps-black-02-urbano-fashion-original-imafy9tkcfbp2ecc-bb.webp|28-hps-black-02-urbano-fashion-original-imafy9tksw5jy7cy.webp|28-hps-black-02-urbano-fashion-original-imafy9tkxgashfzp.webp' WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:25:37pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-blue-28-inch-vne98q7y-20', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<div class=""row""><div class=""col-12 col-md-2""><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div class=""col-12 col-md-2""><h5>Material &amp; Care</h5><p>99% Cotton, 1% Elastane</p><p>Machine-wash</p></div><div class=""col-12 col-md-2""><h5>Waist Rise</h5><p>Mid-Rise</p></div><div class=""col-12 col-md-2""><h5>Stretch</h5><p>Stretchable</p></div><div class=""col-12 col-md-2""><h5>Length</h5><p>Regular</p></div><div class=""col-12 col-md-2""><h5>Shade</h5><p>Medium</p></div></div>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:25:37', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:25:37pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 2, '9', NULL, NULL, '2022-11-15 23:25:37') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:25:37pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 6, '55', NULL, NULL, '2022-11-15 23:25:37') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:25:37pm "," update "," UPDATE product_details SET `image` = '28-hps-black-02-urbano-fashion-original-imafy9tkcfbp2ecc-bb.webp|28-hps-black-02-urbano-fashion-original-imafy9tksw5jy7cy.webp|28-hps-black-02-urbano-fashion-original-imafy9tkxgashfzp.webp' WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:27:48pm "," update "," UPDATE product_details SET `product_name` = 'Allen Solly Womens Regular fit T-Shirt', `product_code` = 'Product-05', `short_code` = 'allen-solly-womens-regular-fit-t-shirt-m-pink-half-sleeve-vnky8c75-10', `short_description` = 'Allen Solly Women's Regular fit T-Shirt', `description` = '<div class=""row""><div class=""col-12 col-md-6""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div><div class=""col-12 col-md-6""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div></div>', `brand_id` = '12', `category_id` = '60', `child_category` = '64', `vendor_id` = '1', `unit_price` = '1099', `mrp_price` = 1231, `discount` = '50', `net_price` = 616, `tax` = '12', `qty` = '', `gst_amt` = 131.88, `discount_amt` = '50'_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular fit T-Shirt', `meta_keyword` = 'Regular fit T-Shirt', `meta_description` = 'Regular fit T-Shirt', `modified_by` = '1', `modified` = '2022-11-15 23:27:48', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:27:48pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 1, '2', 'z7sL5O', '3', '2022-11-15 23:27:48') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:27:48pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 2, '8', 'z7sL5O', '3', '2022-11-15 23:27:48') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:27:48pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 4, '33', 'z7sL5O', '3', '2022-11-15 23:27:48') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:27:48pm "," update "," UPDATE product_details SET `image` = '71ZNyHI8DGL._SX522._SX._UX._SY._UY_.jpg|81lMlzL6oaL._SX522._SX._UX._SY._UY_.jpg|81U7oUSUhJL._SX522._SX._UX._SY._UY_.jpg|81xMej+Yg1L._SX522._SX._UX._SY._UY_.jpg|91ePds0EXrL._SX522._SX._UX._SY._UY_ (1).jpg|819fwBHyTDL._SX522._SX._UX._SY._UY_.jpg' WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:29:43pm "," update "," UPDATE product_details SET `product_name` = 'Allen Solly Womens Regular fit T-Shirt', `product_code` = 'Product-05', `short_code` = 'allen-solly-womens-regular-fit-t-shirt-m-pink-half-sleeve-vnky8c75-10', `short_description` = 'Allen Solly Women's Regular fit T-Shirt', `description` = '<div class=""row""><div class=""col-12 col-md-6""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div><div class=""col-12 col-md-6""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div></div>', `brand_id` = '12', `category_id` = '60', `child_category` = '64', `vendor_id` = '1', `unit_price` = '1099', `mrp_price` = 1231, `discount` = '50', `net_price` = 616, `tax` = '12', `qty` = '', `gst_amt` = 131.88, `discount_amt` = '50'_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular fit T-Shirt', `meta_keyword` = 'Regular fit T-Shirt', `meta_description` = 'Regular fit T-Shirt', `modified_by` = '1', `modified` = '2022-11-15 23:29:43', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:29:43pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 1, '2', 'z7sL5O', '3', '2022-11-15 23:29:43') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:29:43pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 2, '8', 'z7sL5O', '3', '2022-11-15 23:29:43') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:29:43pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 4, '33', 'z7sL5O', '3', '2022-11-15 23:29:43') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:29:43pm "," update "," UPDATE product_details SET `image` = '71ZNyHI8DGL._SX522._SX._UX._SY._UY_.jpg|81lMlzL6oaL._SX522._SX._UX._SY._UY_.jpg|81U7oUSUhJL._SX522._SX._UX._SY._UY_.jpg|81xMej+Yg1L._SX522._SX._UX._SY._UY_.jpg|91ePds0EXrL._SX522._SX._UX._SY._UY_ (1).jpg|819fwBHyTDL._SX522._SX._UX._SY._UY_.jpg' WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:08pm "," update "," UPDATE product_details SET `product_name` = 'Allen Solly Womens Regular fit T-Shirt', `product_code` = 'Product-05', `short_code` = 'allen-solly-womens-regular-fit-t-shirt-m-pink-half-sleeve-vnky8c75-10', `short_description` = 'Allen Solly Women's Regular fit T-Shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div><div class=""col-12 col-md-3""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div></div>', `brand_id` = '12', `category_id` = '60', `child_category` = '64', `vendor_id` = '1', `unit_price` = '1099', `mrp_price` = 1231, `discount` = '50', `net_price` = 616, `tax` = '12', `qty` = '', `gst_amt` = 131.88, `discount_amt` = '50'_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular fit T-Shirt', `meta_keyword` = 'Regular fit T-Shirt', `meta_description` = 'Regular fit T-Shirt', `modified_by` = '1', `modified` = '2022-11-15 23:30:08', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:08pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 1, '2', 'z7sL5O', '3', '2022-11-15 23:30:08') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:08pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 2, '8', 'z7sL5O', '3', '2022-11-15 23:30:08') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:08pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 4, '33', 'z7sL5O', '3', '2022-11-15 23:30:08') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:08pm "," update "," UPDATE product_details SET `image` = '71ZNyHI8DGL._SX522._SX._UX._SY._UY_.jpg|81lMlzL6oaL._SX522._SX._UX._SY._UY_.jpg|81U7oUSUhJL._SX522._SX._UX._SY._UY_.jpg|81xMej+Yg1L._SX522._SX._UX._SY._UY_.jpg|91ePds0EXrL._SX522._SX._UX._SY._UY_ (1).jpg|819fwBHyTDL._SX522._SX._UX._SY._UY_.jpg' WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:59pm "," update "," UPDATE product_details SET `product_name` = 'Allen Solly Womens Regular fit T-Shirt', `product_code` = 'Product-05', `short_code` = 'allen-solly-womens-regular-fit-t-shirt-m-pink-half-sleeve-vnky8c75-10', `short_description` = 'Allen Solly Women's Regular fit T-Shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div><div class=""col-12 col-md-3""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div><div class=""col-12 col-md-3""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div><div class=""col-12 col-md-3""><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div><div><h5><strong>Size &amp; Fit</strong></h5><p>Regular Fit</p></div></div></div>', `brand_id` = '12', `category_id` = '60', `child_category` = '64', `vendor_id` = '1', `unit_price` = '1099', `mrp_price` = 1231, `discount` = '50', `net_price` = 616, `tax` = '12', `qty` = '', `gst_amt` = 131.88, `discount_amt` = '50'_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular fit T-Shirt', `meta_keyword` = 'Regular fit T-Shirt', `meta_description` = 'Regular fit T-Shirt', `modified_by` = '1', `modified` = '2022-11-15 23:30:59', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:59pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 1, '2', 'z7sL5O', '3', '2022-11-15 23:30:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:59pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 2, '8', 'z7sL5O', '3', '2022-11-15 23:30:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:59pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('10', 4, '33', 'z7sL5O', '3', '2022-11-15 23:30:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:30:59pm "," update "," UPDATE product_details SET `image` = '71ZNyHI8DGL._SX522._SX._UX._SY._UY_.jpg|81lMlzL6oaL._SX522._SX._UX._SY._UY_.jpg|81U7oUSUhJL._SX522._SX._UX._SY._UY_.jpg|81xMej+Yg1L._SX522._SX._UX._SY._UY_.jpg|91ePds0EXrL._SX522._SX._UX._SY._UY_ (1).jpg|819fwBHyTDL._SX522._SX._UX._SY._UY_.jpg' WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-11-15 23:31:56pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-black-28-inch-vne98q7y-18', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<table class=""fr-dashed-borders"" style=""width: 100%;""><tbody><tr><td style=""width: 49.9454%;"">Size &amp; Fit&nbsp;</td><td style=""width: 49.9453%;"">The model (height 6&#39;) is wearing a size&nbsp;</td></tr><tr><td style=""width: 49.9454%;"">Material &amp; Care</td><td style=""width: 49.9453%;"">99% Cotton, 1% Elastane Machine wash</td></tr></tbody></table>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:31:56', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:31:56pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('18', 2, '10', NULL, NULL, '2022-11-15 23:31:56') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:31:56pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('18', 6, '55', NULL, NULL, '2022-11-15 23:31:56') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:31:56pm "," update "," UPDATE product_details SET `image` = '28-hps-black-02-urbano-fashion-original-imafy9tkcfbp2ecc-bb.webp|28-hps-black-02-urbano-fashion-original-imafy9tksw5jy7cy.webp|28-hps-black-02-urbano-fashion-original-imafy9tkxgashfzp.webp' WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:32:59pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-black-28-inch-vne98q7y-18', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<table class=""border-0"" style=""width: 100%;""><tbody><tr><td style=""width: 49.9454%;"">Size &amp; Fit&nbsp;</td><td style=""width: 49.9453%;"">The model (height 6&#39;) is wearing a size&nbsp;</td></tr><tr><td style=""width: 49.9454%;"">Material &amp; Care</td><td style=""width: 49.9453%;"">99% Cotton, 1% Elastane Machine wash</td></tr></tbody></table>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:32:59', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:32:59pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('18', 2, '10', NULL, NULL, '2022-11-15 23:32:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:32:59pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('18', 6, '55', NULL, NULL, '2022-11-15 23:32:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:32:59pm "," update "," UPDATE product_details SET `image` = '28-hps-black-02-urbano-fashion-original-imafy9tkcfbp2ecc-bb.webp|28-hps-black-02-urbano-fashion-original-imafy9tksw5jy7cy.webp|28-hps-black-02-urbano-fashion-original-imafy9tkxgashfzp.webp' WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:33:40pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-black-28-inch-vne98q7y-18', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<table style=""width: 100%;""><tbody><tr><td style=""width: 14.5953%;"">Size &amp; Fit :</td><td style=""width: 85.2954%;"">The model (height 6&#39;) is wearing a size&nbsp;</td></tr><tr><td style=""width: 14.5953%;"">Material &amp; Care :</td><td style=""width: 85.2954%;"">99% Cotton, 1% Elastane Machine wash</td></tr></tbody></table>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:33:40', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:33:40pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('18', 2, '10', NULL, NULL, '2022-11-15 23:33:40') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:33:40pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('18', 6, '55', NULL, NULL, '2022-11-15 23:33:40') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:33:40pm "," update "," UPDATE product_details SET `image` = '28-hps-black-02-urbano-fashion-original-imafy9tkcfbp2ecc-bb.webp|28-hps-black-02-urbano-fashion-original-imafy9tksw5jy7cy.webp|28-hps-black-02-urbano-fashion-original-imafy9tkxgashfzp.webp' WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
