"2022-08-26 23:00:03pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`) VALUES('Nihar Naturals Non Sticky, Coconut with Methi & Jasmine Hair Oil For Thick & Strong Hair Hair Oil  (400 ml)', '-', 'nihar-naturals-non-sticky-coconut-with-methi-&-jasmine-hair-oil-for-thick-&-strong-hair-hair-oil-400-ml', 'Nihar Naturals Non Sticky, Coconut with Methi & Jasmine Hair Oil For Thick & Strong Hair Hair Oil  (400 ml)', '<p><span style=""color: rgb(33, 33, 33); font-family: Roboto, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">From the house of Marico Limited, home to heritage hair oils like Parachute Advansed and Hair &amp; Care- Nihar Naturals is built on the base of expertise and experience about hair. In todays time women have many more hair concerns than earlier- like rough hair, hairfall, frizzy hair, split.Naturals hair oil for women, your trusted brand understands your evolving hair care needs and is here to help you keep your hair healthy and beautiful. Coconut oil can go 10 layers deep in hair and lock in proteins so hair is not only strong from inside, but soft, shiny from the outside. This non sticky hair oil also helps repair damage the damage hair goes through due to pollution, dust and heat so that hair is always beautiful. Methi as a seed is very effective in helping hair growth and fighting hair fall - use Nihar Naturals hair oil regularly before every hair wash and see the difference. Created with the goodness of Coconut and methi, this oil nourishes hair from root to tip. To use simply take some oil in your palms, apply both on scalp and hair. You can take this relaxing jasmine oil and apply it for an hour or leave it overnight, wash it off with Shampoo Available in two delightful fragrances in the flowery notes of Jasmine and Rose, this fragrant hair oil will uplift your mood after a tiring day. This is a light hair oil non sticky in nature and is suitable for all seasons! Also try other offerings from Nihar Naturals- Nihar Shanti Sarson, Nihar Shanti Badam Amla, Nihar Shanti Jasmine and Nihar Gold!</span> </p>', '64', '5', '36', '1', '150', '10', '135', '0', '', 0, '10'_amt, 'cover_image.jpg', '50', 1, 0, 0, 'Nihar Naturals', 'Nihar Naturals', 'Nihar Naturals', '1', '2022-08-26 23:00:03') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:14:49pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('11', 9, '76', '2022-08-26 23:14:49') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:20:38pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`) VALUES('Mi 5A 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Audio (2022 Model)', 'Mi 5A', 'mi-5a-80-cm-32-inch-hd-ready-led-smart-android-tv-with-dolby-audio-2022-model', 'Mi 5A 80 Cm (32 Inch) HD Ready LED Smart Android TV With Dolby Audio (2022 Model)', '<ul style=""list-style-type: disc;""><li>Supported Apps: Netflix|Prime Video|Disney+Hotstar|Youtube</li><li>Operating System: Android (Google Assistant &amp; Chromecast in-built)</li><li>Resolution: HD Ready 1366 x 768 Pixels</li><li>Sound Output: 20 W</li><li>Refresh Rate: 60 Hz</li></ul><p><br></p><p><span style=""color: rgb(33, 33, 33); font-family: Roboto, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">You can enjoy your favourite movies, catch up on news, and binge-watch TV series on the Xiaomi L32M7-5AIN HD Smart TV. It features an elegant metal frame with a bezel-less design, allowing you to enjoy a widescreen view. In addition, this TV is sure to enhance your aural experience with Dolby Audio, which provides 20 W high-fidelity sound. Furthermore, boasting a HD display and wide colour gamut, this TV provides high-quality visuals.</span> </p>', '10', '8', '27', '1', '24999', '44', '13999.44', '0', '1', 0, '44'_amt, 'cover_image.jpg', '', 1, 0, 0, 'Mi 5A ', 'Mi 5A ', 'Mi 5A ', '1', '2022-08-26 23:20:38') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:20:38pm "," update "," UPDATE product_details SET `image` = '51fmHk3km+L._SX300_SY300_.jpg|51yBtjwfDPL._SY450_.jpg|61-LihKQnOL._SY450_.jpg|71u24tMwkfL._SY450_.jpg|81Ef8+Fyz1L._SY450_.jpg' WHERE 1=1  and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:20:38pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('12', 2, '10', '2022-08-26 23:20:38') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:20:53pm "," update "," UPDATE product_details SET `product_name` = 'Mi 5A 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Audio (2022 Model)', `product_code` = 'Mi 5A', `short_code` = 'mi-5a-80-cm-32-inch-hd-ready-led-smart-android-tv-with-dolby-audio-2022-model', `short_description` = 'Mi 5A 80 Cm (32 Inch) HD Ready LED Smart Android TV With Dolby Audio (2022 Model)', `description` = '<ul style=""list-style-type: disc;""><li>Supported Apps: Netflix|Prime Video|Disney+Hotstar|Youtube</li><li>Operating System: Android (Google Assistant &amp; Chromecast in-built)</li><li>Resolution: HD Ready 1366 x 768 Pixels</li><li>Sound Output: 20 W</li><li>Refresh Rate: 60 Hz</li></ul><p><br></p><p><span style=""color: rgb(33, 33, 33); font-family: Roboto, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">You can enjoy your favourite movies, catch up on news, and binge-watch TV series on the Xiaomi L32M7-5AIN HD Smart TV. It features an elegant metal frame with a bezel-less design, allowing you to enjoy a widescreen view. In addition, this TV is sure to enhance your aural experience with Dolby Audio, which provides 20 W high-fidelity sound. Furthermore, boasting a HD display and wide colour gamut, this TV provides high-quality visuals.</span></p>', `brand_id` = '10', `category_id` = '8', `child_category` = '27', `vendor_id` = '1', `mrp_price` = '24999', `discount` = '44', `net_price` = '13999.44', `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '44'_amt, `cover_img` = 'cover_image.jpg', `stock` = '0', `meta_title` = 'Mi 5A ', `meta_keyword` = 'Mi 5A ', `meta_description` = 'Mi 5A ', `modified_by` = '1', `modified` = '2022-08-26 23:20:53', `is_active` = 1 WHERE 1=1  and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/12"
"2022-08-26 23:20:53pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('12', 2, '10', '2022-08-26 23:20:53') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/12"
"2022-08-26 23:20:53pm "," update "," UPDATE product_details SET `image` = '51fmHk3km+L._SX300_SY300_.jpg|51yBtjwfDPL._SY450_.jpg|61-LihKQnOL._SY450_.jpg|71u24tMwkfL._SY450_.jpg|81Ef8+Fyz1L._SY450_.jpg' WHERE 1=1  and product_id = '12' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/12"
"2022-08-26 23:21:47pm "," insert "," INSERT INTO brand(`brand_name`, `short_code`, `brand_logo`, `created_by`, `created`) VALUES('Panasonic', 'panasonic', '', '1', '2022-08-26 23:21:47') "," ::1 "," URL: http://localhost/MultiVendor/submit-brand "," R: http://localhost/MultiVendor/add-brand"
"2022-08-26 23:42:18pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`) VALUES('Panasonic 20L Solo Microwave Oven (NN-ST26JMFDG, Silver, 51 Auto Menus)', 'ST26JMFDG', 'panasonic-20l-solo-microwave-oven-nn-st26jmfdg-silver-51-auto-menus', 'Panasonic 20L Solo Microwave Oven (NN-ST26JMFDG, Silver, 51 Auto Menus)', '<ul style='box-sizing: border-box; margin: 0px 0px 0px 18px; color: rgb(15, 17, 17); padding: 0px; font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;'><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Warranty: 1 year on product, 1 years on magnetron</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">20L capacity: Suitable for bachelors &amp; small families; power + innovation 800 watts of high power for fast, Even cooking and delicious results</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Microwave controls 51 pre auto cook menu items, glass turntable; warranty: 1 year on product</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Compact design: this countertop microwave with Glass turntable is compact, allowing you to devote less space to electronics and more to interior capacity;</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Control: touch key pad (membrane) is sensitive to touch and easy to clean</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Also included in the box: turntable, rotating ring, user manual</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Vapor clean: cleaning your microwave oven is easy</span></li></ul>', '66', '8', '34', '1', '7890', '24', '7075.7519999999995', '18', '20', 1273.63536, '24'_amt, 'cover_image.jpg', '10', 1, 0, 0, 'Microwave ', 'Microwave ', 'Microwave ', '1', '2022-08-26 23:42:18') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:42:18pm "," update "," UPDATE product_details SET `image` = '71Odjpsi1NL._SX679_.jpg|71OFbgyryTL._SX679_.jpg|71q2il9rXTL._SX679_.jpg|71QjOgnv7qL._SX679_.jpg|71WUtWFGDmL._SX679_.jpg' WHERE 1=1  and product_id = '13' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:42:18pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('13', 2, '10', '2022-08-26 23:42:18') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:42:18pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('13', 7, '76', '2022-08-26 23:42:18') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-08-26 23:42:18pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('13', 9, '76', '2022-08-26 23:42:18') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
