"2022-11-29 02:03:30am "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `unit_price`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`, `warranty_title`, `warranty_detail`) VALUES('Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', 'JEANS03', 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-30-vne98q7y', 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '20', '1', '', '2', '1500', 1680, '30', 1176, '12', '', 180, '30'_amt, 'cover_image.webp', '25', 1, 0, 0, '', '', '', '1', '2022-11-29 02:03:30', '', '') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-11-29 02:05:09am "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp' WHERE 1=1  and product_id = '52' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:05:28am "," update "," UPDATE product_details SET `product_name` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `product_code` = 'JEANS03', `short_code` = 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-32-vne98q7y-52', `short_description` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '20', `category_id` = '1', `child_category` = '', `vendor_id` = '2', `unit_price` = '1500', `mrp_price` = 1680, `discount` = '30', `net_price` = 1176, `tax` = '12', `qty` = '', `gst_amt` = 180, `discount_amt` = '30'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-29 02:05:28', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '52' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:05:28am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('52', 2, '11', NULL, NULL, '2022-11-29 02:05:28') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:05:28am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('52', 6, '151', NULL, NULL, '2022-11-29 02:05:28') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:05:28am "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp' WHERE 1=1  and product_id = '52' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:05:35am "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `vendor_id`, `brand_id`, `category_id`, `child_category`, `qty`, `element_id`, `attributes_id`, `unit_price`, `mrp_price`, `discount`, `discount_amt`, `net_price`, `tax`, `tag`, `gst_amt`, `image`, `cover_img`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `warranty_title`, `warranty_detail`, `created_by`, `created`, `is_active`, `stock`) VALUES('Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans - (Duplicate)', 'JEANS03', 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-32-vne98q7y-52', 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '2', '20', '1', '0', '', NULL, NULL, '1500', '1680', '30', '30'_amt, '1176', '12', NULL, '180', '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp', 'cover_image.webp', '1', '0', '0', '', '', '', '', '', '1', '2022-11-29', 0, '25') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-29 02:05:35am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('53', '2', '11', '2022-11-29 02:05:35') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-29 02:05:35am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('53', '6', '151', '2022-11-29 02:05:35') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-29 02:05:50am "," update "," UPDATE product_details SET `product_name` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `product_code` = 'JEANS03', `short_code` = 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-34-vne98q7y-53', `short_description` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '20', `category_id` = '1', `child_category` = '', `vendor_id` = '2', `unit_price` = '1500', `mrp_price` = 1680, `discount` = '30', `net_price` = 1176, `tax` = '12', `qty` = '', `gst_amt` = 180, `discount_amt` = '30'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-29 02:05:50', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '53' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:05:50am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('53', 2, '11', NULL, NULL, '2022-11-29 02:05:50') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:05:50am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('53', 6, '152', NULL, NULL, '2022-11-29 02:05:50') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:05:50am "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp' WHERE 1=1  and product_id = '53' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:05:59am "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `vendor_id`, `brand_id`, `category_id`, `child_category`, `qty`, `element_id`, `attributes_id`, `unit_price`, `mrp_price`, `discount`, `discount_amt`, `net_price`, `tax`, `tag`, `gst_amt`, `image`, `cover_img`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `warranty_title`, `warranty_detail`, `created_by`, `created`, `is_active`, `stock`) VALUES('Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans - (Duplicate)', 'JEANS03', 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-34-vne98q7y-53', 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '2', '20', '1', '0', '', NULL, NULL, '1500', '1680', '30', '30'_amt, '1176', '12', NULL, '180', '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp', 'cover_image.webp', '1', '0', '0', '', '', '', '', '', '1', '2022-11-29', 0, '25') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-29 02:05:59am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('54', '2', '11', '2022-11-29 02:05:59') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-29 02:05:59am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('54', '6', '152', '2022-11-29 02:05:59') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-29 02:06:24am "," update "," UPDATE product_details SET `product_name` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans - (Duplicate)', `product_code` = 'JEANS03', `short_code` = 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-duplicate-white-36-vne98q7y-54', `short_description` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '20', `category_id` = '1', `child_category` = '', `vendor_id` = '2', `unit_price` = '1500', `mrp_price` = 1680, `discount` = '30', `net_price` = 1176, `tax` = '12', `qty` = '', `gst_amt` = 180, `discount_amt` = '30'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-29 02:06:24', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '54' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/54"
"2022-11-29 02:06:24am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('54', 2, '11', NULL, NULL, '2022-11-29 02:06:24') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/54"
"2022-11-29 02:06:24am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('54', 6, '153', NULL, NULL, '2022-11-29 02:06:24') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/54"
"2022-11-29 02:06:24am "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp' WHERE 1=1  and product_id = '54' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/54"
"2022-11-29 02:09:26am "," update "," UPDATE product_details SET `product_name` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `product_code` = 'JEANS03', `short_code` = 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-32-vne98q7y-52', `short_description` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '20', `category_id` = '1', `child_category` = '13', `vendor_id` = '2', `unit_price` = '1500', `mrp_price` = 1680, `discount` = '30', `net_price` = 1176, `tax` = '12', `qty` = '', `gst_amt` = 180, `discount_amt` = '30'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-29 02:09:26', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '52' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:09:26am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('52', 2, '11', NULL, NULL, '2022-11-29 02:09:26') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:09:26am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('52', 6, '151', NULL, NULL, '2022-11-29 02:09:26') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:09:26am "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp' WHERE 1=1  and product_id = '52' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/52"
"2022-11-29 02:09:45am "," update "," UPDATE product_details SET `product_name` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `product_code` = 'JEANS03', `short_code` = 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-34-vne98q7y-53', `short_description` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '20', `category_id` = '1', `child_category` = '13', `vendor_id` = '2', `unit_price` = '1500', `mrp_price` = 1680, `discount` = '30', `net_price` = 1176, `tax` = '12', `qty` = '', `gst_amt` = 180, `discount_amt` = '30'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-29 02:09:45', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '53' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:09:45am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('53', 2, '11', NULL, NULL, '2022-11-29 02:09:45') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:09:45am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('53', 6, '152', NULL, NULL, '2022-11-29 02:09:45') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:09:45am "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.jpg|5.webp|6.webp' WHERE 1=1  and product_id = '53' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/53"
"2022-11-29 02:10:11am "," update "," UPDATE product_details SET `product_name` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `product_code` = 'JEANS03', `short_code` = 'men-white-tapered-fit-mid-rise-clean-look-stretchable-jeans-white-36-vne98q7y-54', `short_description` = 'Men White Tapered Fit Mid-Rise Clean Look Stretchable Jeans', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '20', `category_id` = '1', `child_category` = '13', `vendor_id` = '2', `unit_price` = '1500', `mrp_price` = 1680, `discount` = '30', `net_price` = 1176, `tax` = '12', `qty` = '', `gst_amt` = 180, `discount_amt` = '30'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-29 02:10:11', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '54' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/54"
